order_item_id,order_id,product_id,quantity,price
OI061988,O031036,P012,1,715
OI061989,O031036,P040,2,1088
OI061990,O031037,P021,1,1585
OI061991,O031038,P005,1,1101
OI061992,O031038,P028,2,1764
OI061993,O031039,P043,1,1355
OI061994,O031040,P011,2,1752
OI061995,O031040,P014,1,1779
OI061996,O031040,P057,1,802
OI061997,O031041,P008,2,856
OI061998,O031041,P038,1,1466
OI061999,O031042,P010,1,1949
OI062000,O031043,P035,2,978
OI062001,O031044,P058,1,951
OI062002,O031044,P010,1,1949
OI062003,O031044,P012,2,715
OI062004,O031045,P011,2,1752
OI062005,O031046,P002,1,822
OI062006,O031047,P033,1,1026
OI062007,O031047,P050,1,1746
OI062008,O031048,P059,1,1750
OI062009,O031049,P051,1,1123
OI062010,O031049,P035,2,978
OI062011,O031049,P018,2,764
OI062012,O031050,P044,1,950
OI062013,O031050,P037,1,1213
OI062014,O031051,P025,2,879
OI062015,O031052,P047,1,1165
OI062016,O031053,P025,1,879
OI062017,O031053,P023,2,1589
OI062018,O031053,P035,2,978
OI062019,O031054,P057,2,802
OI062020,O031054,P002,2,822
OI062021,O031055,P029,2,746
OI062022,O031055,P001,2,1841
OI062023,O031055,P060,2,769
OI062024,O031056,P040,2,1088
OI062025,O031056,P024,2,768
OI062026,O031056,P018,2,764
OI062027,O031057,P050,2,1746
OI062028,O031058,P010,1,1949
OI062029,O031058,P052,2,769
OI062030,O031058,P043,1,1355
OI062031,O031059,P014,2,1779
OI062032,O031060,P012,1,715
OI062033,O031060,P059,2,1750
OI062034,O031060,P019,2,1100
OI062035,O031061,P026,1,887
OI062036,O031061,P030,1,794
OI062037,O031062,P050,2,1746
OI062038,O031062,P046,1,1441
OI062039,O031063,P029,2,746
OI062040,O031063,P039,2,750
OI062041,O031064,P017,1,1908
OI062042,O031065,P045,2,731
OI062043,O031066,P059,1,1750
OI062044,O031067,P050,2,1746
OI062045,O031067,P058,1,951
OI062046,O031068,P014,1,1779
OI062047,O031069,P035,1,978
OI062048,O031070,P040,2,1088
OI062049,O031070,P038,1,1466
OI062050,O031070,P015,2,749
OI062051,O031071,P051,1,1123
OI062052,O031071,P030,2,794
OI062053,O031071,P046,2,1441
OI062054,O031072,P043,2,1355
OI062055,O031073,P040,2,1088
OI062056,O031073,P042,2,1718
OI062057,O031073,P035,2,978
OI062058,O031074,P016,1,1807
OI062059,O031075,P044,2,950
OI062060,O031075,P047,2,1165
OI062061,O031075,P002,2,822
OI062062,O031076,P051,1,1123
OI062063,O031076,P006,2,1396
OI062064,O031077,P034,1,1686
OI062065,O031077,P029,1,746
OI062066,O031077,P027,2,790
OI062067,O031078,P020,1,1794
OI062068,O031079,P027,2,790
OI062069,O031080,P046,2,1441
OI062070,O031081,P013,2,1716
OI062071,O031082,P027,1,790
OI062072,O031082,P004,2,860
OI062073,O031082,P012,1,715
OI062074,O031083,P050,1,1746
OI062075,O031083,P030,1,794
OI062076,O031083,P017,1,1908
OI062077,O031084,P045,1,731
OI062078,O031085,P013,1,1716
OI062079,O031085,P032,1,1487
OI062080,O031085,P025,2,879
OI062081,O031086,P028,2,1764
OI062082,O031086,P045,2,731
OI062083,O031087,P047,1,1165
OI062084,O031088,P001,2,1841
OI062085,O031088,P025,1,879
OI062086,O031089,P052,2,769
OI062087,O031090,P028,1,1764
OI062088,O031090,P059,2,1750
OI062089,O031091,P015,2,749
OI062090,O031091,P044,2,950
OI062091,O031091,P047,2,1165
OI062092,O031092,P060,1,769
OI062093,O031092,P057,2,802
OI062094,O031093,P056,2,1093
OI062095,O031093,P053,2,1572
OI062096,O031094,P038,2,1466
OI062097,O031094,P004,2,860
OI062098,O031095,P015,1,749
OI062099,O031095,P048,2,1658
OI062100,O031096,P055,1,861
OI062101,O031096,P052,1,769
OI062102,O031096,P018,2,764
OI062103,O031097,P048,1,1658
OI062104,O031097,P021,2,1585
OI062105,O031098,P047,2,1165
OI062106,O031098,P009,1,761
OI062107,O031098,P004,2,860
OI062108,O031099,P041,1,1251
OI062109,O031100,P019,2,1100
OI062110,O031101,P056,2,1093
OI062111,O031101,P044,2,950
OI062112,O031101,P044,2,950
OI062113,O031102,P043,2,1355
OI062114,O031102,P060,1,769
OI062115,O031102,P019,2,1100
OI062116,O031103,P042,2,1718
OI062117,O031104,P058,2,951
OI062118,O031105,P005,2,1101
OI062119,O031106,P045,2,731
OI062120,O031106,P017,1,1908
OI062121,O031106,P034,2,1686
OI062122,O031107,P031,2,980
OI062123,O031107,P055,1,861
OI062124,O031107,P036,1,1690
OI062125,O031108,P050,1,1746
OI062126,O031109,P008,2,856
OI062127,O031110,P036,2,1690
OI062128,O031111,P047,1,1165
OI062129,O031111,P028,2,1764
OI062130,O031112,P016,2,1807
OI062131,O031112,P014,1,1779
OI062132,O031112,P044,1,950
OI062133,O031113,P023,1,1589
OI062134,O031113,P040,1,1088
OI062135,O031113,P009,2,761
OI062136,O031114,P022,1,1697
OI062137,O031115,P042,2,1718
OI062138,O031116,P009,1,761
OI062139,O031116,P050,1,1746
OI062140,O031117,P038,2,1466
OI062141,O031117,P044,1,950
OI062142,O031117,P050,1,1746
OI062143,O031118,P031,2,980
OI062144,O031118,P049,1,1416
OI062145,O031118,P044,2,950
OI062146,O031119,P057,2,802
OI062147,O031119,P044,1,950
OI062148,O031119,P056,1,1093
OI062149,O031120,P043,1,1355
OI062150,O031120,P006,1,1396
OI062151,O031121,P029,2,746
OI062152,O031121,P046,1,1441
OI062153,O031121,P054,2,1979
OI062154,O031122,P054,2,1979
OI062155,O031123,P041,2,1251
OI062156,O031123,P035,2,978
OI062157,O031123,P059,2,1750
OI062158,O031124,P023,1,1589
OI062159,O031124,P015,1,749
OI062160,O031124,P052,1,769
OI062161,O031125,P009,2,761
OI062162,O031125,P058,2,951
OI062163,O031125,P056,2,1093
OI062164,O031126,P017,1,1908
OI062165,O031127,P031,1,980
OI062166,O031127,P017,2,1908
OI062167,O031127,P051,1,1123
OI062168,O031128,P037,1,1213
OI062169,O031129,P030,1,794
OI062170,O031129,P037,2,1213
OI062171,O031129,P057,1,802
OI062172,O031130,P049,1,1416
OI062173,O031130,P044,2,950
OI062174,O031131,P018,1,764
OI062175,O031132,P004,1,860
OI062176,O031132,P058,1,951
OI062177,O031132,P035,1,978
OI062178,O031133,P044,1,950
OI062179,O031133,P038,1,1466
OI062180,O031134,P039,2,750
OI062181,O031135,P048,1,1658
OI062182,O031135,P038,1,1466
OI062183,O031136,P038,1,1466
OI062184,O031136,P001,1,1841
OI062185,O031137,P027,1,790
OI062186,O031137,P032,1,1487
OI062187,O031138,P014,1,1779
OI062188,O031139,P016,2,1807
OI062189,O031139,P042,1,1718
OI062190,O031139,P037,1,1213
OI062191,O031140,P060,2,769
OI062192,O031140,P028,2,1764
OI062193,O031141,P039,1,750
OI062194,O031141,P033,2,1026
OI062195,O031141,P026,1,887
OI062196,O031142,P045,1,731
OI062197,O031142,P036,1,1690
OI062198,O031142,P022,2,1697
OI062199,O031143,P020,1,1794
OI062200,O031144,P030,2,794
OI062201,O031144,P001,1,1841
OI062202,O031145,P023,2,1589
OI062203,O031146,P015,2,749
OI062204,O031146,P001,2,1841
OI062205,O031146,P045,1,731
OI062206,O031147,P052,2,769
OI062207,O031148,P038,2,1466
OI062208,O031148,P002,2,822
OI062209,O031149,P048,1,1658
OI062210,O031149,P058,1,951
OI062211,O031149,P020,2,1794
OI062212,O031150,P001,2,1841
OI062213,O031150,P025,2,879
OI062214,O031150,P028,1,1764
OI062215,O031151,P045,2,731
OI062216,O031151,P010,2,1949
OI062217,O031152,P021,1,1585
OI062218,O031152,P021,1,1585
OI062219,O031153,P047,1,1165
OI062220,O031153,P019,1,1100
OI062221,O031154,P049,2,1416
OI062222,O031154,P047,1,1165
OI062223,O031154,P023,1,1589
OI062224,O031155,P024,2,768
OI062225,O031155,P027,2,790
OI062226,O031156,P007,1,1282
OI062227,O031157,P030,2,794
OI062228,O031157,P058,1,951
OI062229,O031158,P018,2,764
OI062230,O031159,P023,2,1589
OI062231,O031159,P019,2,1100
OI062232,O031160,P014,2,1779
OI062233,O031161,P026,2,887
OI062234,O031161,P032,1,1487
OI062235,O031161,P059,1,1750
OI062236,O031162,P017,1,1908
OI062237,O031162,P046,2,1441
OI062238,O031162,P060,1,769
OI062239,O031163,P057,2,802
OI062240,O031163,P019,2,1100
OI062241,O031163,P052,1,769
OI062242,O031164,P004,1,860
OI062243,O031164,P037,1,1213
OI062244,O031164,P029,1,746
OI062245,O031165,P013,1,1716
OI062246,O031166,P041,2,1251
OI062247,O031166,P052,2,769
OI062248,O031166,P022,2,1697
OI062249,O031167,P054,2,1979
OI062250,O031167,P059,1,1750
OI062251,O031167,P004,1,860
OI062252,O031168,P031,2,980
OI062253,O031169,P060,1,769
OI062254,O031170,P001,1,1841
OI062255,O031171,P059,1,1750
OI062256,O031172,P045,2,731
OI062257,O031172,P010,2,1949
OI062258,O031172,P016,1,1807
OI062259,O031173,P038,2,1466
OI062260,O031174,P024,1,768
OI062261,O031174,P027,2,790
OI062262,O031175,P052,2,769
OI062263,O031175,P050,2,1746
OI062264,O031176,P033,2,1026
OI062265,O031176,P048,1,1658
OI062266,O031177,P033,2,1026
OI062267,O031177,P021,2,1585
OI062268,O031178,P052,2,769
OI062269,O031179,P054,1,1979
OI062270,O031179,P012,1,715
OI062271,O031179,P016,1,1807
OI062272,O031180,P032,1,1487
OI062273,O031180,P052,2,769
OI062274,O031180,P058,1,951
OI062275,O031181,P050,2,1746
OI062276,O031181,P035,2,978
OI062277,O031182,P024,1,768
OI062278,O031182,P002,1,822
OI062279,O031182,P056,1,1093
OI062280,O031183,P042,1,1718
OI062281,O031184,P019,1,1100
OI062282,O031184,P038,1,1466
OI062283,O031185,P012,1,715
OI062284,O031186,P038,2,1466
OI062285,O031186,P050,1,1746
OI062286,O031187,P040,1,1088
OI062287,O031187,P060,2,769
OI062288,O031188,P033,2,1026
OI062289,O031189,P001,1,1841
OI062290,O031190,P047,1,1165
OI062291,O031190,P010,1,1949
OI062292,O031191,P015,1,749
OI062293,O031191,P022,2,1697
OI062294,O031192,P053,2,1572
OI062295,O031192,P040,2,1088
OI062296,O031192,P050,1,1746
OI062297,O031193,P019,2,1100
OI062298,O031193,P056,1,1093
OI062299,O031194,P052,1,769
OI062300,O031194,P022,1,1697
OI062301,O031194,P031,2,980
OI062302,O031195,P044,2,950
OI062303,O031195,P026,1,887
OI062304,O031196,P048,1,1658
OI062305,O031196,P055,1,861
OI062306,O031196,P031,2,980
OI062307,O031197,P026,2,887
OI062308,O031197,P015,1,749
OI062309,O031198,P054,2,1979
OI062310,O031198,P054,1,1979
OI062311,O031198,P003,2,947
OI062312,O031199,P058,2,951
OI062313,O031200,P051,2,1123
OI062314,O031200,P025,2,879
OI062315,O031201,P024,2,768
OI062316,O031201,P047,1,1165
OI062317,O031202,P022,2,1697
OI062318,O031202,P019,1,1100
OI062319,O031203,P054,1,1979
OI062320,O031204,P055,1,861
OI062321,O031205,P044,2,950
OI062322,O031205,P009,1,761
OI062323,O031205,P029,1,746
OI062324,O031206,P052,1,769
OI062325,O031206,P031,1,980
OI062326,O031207,P040,1,1088
OI062327,O031207,P031,2,980
OI062328,O031208,P040,1,1088
OI062329,O031208,P013,1,1716
OI062330,O031209,P021,2,1585
OI062331,O031209,P002,1,822
OI062332,O031209,P001,1,1841
OI062333,O031210,P022,2,1697
OI062334,O031210,P058,1,951
OI062335,O031210,P055,2,861
OI062336,O031211,P005,2,1101
OI062337,O031212,P024,2,768
OI062338,O031213,P060,1,769
OI062339,O031213,P027,2,790
OI062340,O031213,P048,2,1658
OI062341,O031214,P003,2,947
OI062342,O031215,P036,2,1690
OI062343,O031215,P054,2,1979
OI062344,O031216,P026,1,887
OI062345,O031216,P006,1,1396
OI062346,O031217,P043,1,1355
OI062347,O031218,P030,1,794
OI062348,O031218,P026,1,887
OI062349,O031219,P032,1,1487
OI062350,O031219,P039,2,750
OI062351,O031219,P022,2,1697
OI062352,O031220,P049,2,1416
OI062353,O031221,P031,2,980
OI062354,O031221,P017,2,1908
OI062355,O031222,P025,1,879
OI062356,O031223,P012,1,715
OI062357,O031223,P007,2,1282
OI062358,O031223,P031,2,980
OI062359,O031224,P006,1,1396
OI062360,O031224,P015,1,749
OI062361,O031224,P057,1,802
OI062362,O031225,P058,1,951
OI062363,O031225,P040,1,1088
OI062364,O031226,P033,1,1026
OI062365,O031226,P057,2,802
OI062366,O031227,P059,1,1750
OI062367,O031227,P047,1,1165
OI062368,O031227,P008,1,856
OI062369,O031228,P036,1,1690
OI062370,O031228,P053,1,1572
OI062371,O031228,P059,2,1750
OI062372,O031229,P017,2,1908
OI062373,O031229,P059,1,1750
OI062374,O031229,P020,2,1794
OI062375,O031230,P053,2,1572
OI062376,O031230,P046,2,1441
OI062377,O031230,P040,1,1088
OI062378,O031231,P032,1,1487
OI062379,O031232,P041,2,1251
OI062380,O031232,P059,1,1750
OI062381,O031232,P052,1,769
OI062382,O031233,P020,1,1794
OI062383,O031234,P011,1,1752
OI062384,O031234,P012,2,715
OI062385,O031235,P001,1,1841
OI062386,O031236,P034,1,1686
OI062387,O031236,P031,2,980
OI062388,O031237,P016,2,1807
OI062389,O031237,P014,2,1779
OI062390,O031238,P045,1,731
OI062391,O031239,P015,2,749
OI062392,O031240,P049,2,1416
OI062393,O031241,P038,1,1466
OI062394,O031242,P003,1,947
OI062395,O031243,P001,2,1841
OI062396,O031243,P012,1,715
OI062397,O031244,P002,1,822
OI062398,O031244,P003,2,947
OI062399,O031245,P020,1,1794
OI062400,O031245,P041,2,1251
OI062401,O031245,P030,1,794
OI062402,O031246,P009,1,761
OI062403,O031247,P007,2,1282
OI062404,O031248,P028,1,1764
OI062405,O031248,P040,1,1088
OI062406,O031249,P056,1,1093
OI062407,O031249,P052,2,769
OI062408,O031250,P020,2,1794
OI062409,O031250,P014,1,1779
OI062410,O031251,P023,2,1589
OI062411,O031252,P030,2,794
OI062412,O031252,P049,2,1416
OI062413,O031253,P056,1,1093
OI062414,O031253,P007,2,1282
OI062415,O031254,P049,2,1416
OI062416,O031254,P035,2,978
OI062417,O031254,P018,2,764
OI062418,O031255,P051,1,1123
OI062419,O031255,P050,2,1746
OI062420,O031255,P037,1,1213
OI062421,O031256,P005,1,1101
OI062422,O031256,P010,2,1949
OI062423,O031256,P004,2,860
OI062424,O031257,P032,2,1487
OI062425,O031258,P024,2,768
OI062426,O031259,P023,1,1589
OI062427,O031259,P048,2,1658
OI062428,O031259,P013,2,1716
OI062429,O031260,P034,2,1686
OI062430,O031261,P010,2,1949
OI062431,O031261,P009,1,761
OI062432,O031261,P054,1,1979
OI062433,O031262,P036,1,1690
OI062434,O031263,P059,2,1750
OI062435,O031263,P044,1,950
OI062436,O031263,P057,2,802
OI062437,O031264,P028,2,1764
OI062438,O031264,P034,2,1686
OI062439,O031264,P018,1,764
OI062440,O031265,P042,2,1718
OI062441,O031265,P032,2,1487
OI062442,O031265,P035,2,978
OI062443,O031266,P055,2,861
OI062444,O031267,P007,2,1282
OI062445,O031267,P056,2,1093
OI062446,O031268,P002,1,822
OI062447,O031268,P030,1,794
OI062448,O031268,P015,2,749
OI062449,O031269,P038,2,1466
OI062450,O031269,P008,2,856
OI062451,O031270,P059,2,1750
OI062452,O031270,P027,2,790
OI062453,O031270,P047,1,1165
OI062454,O031271,P046,2,1441
OI062455,O031271,P019,1,1100
OI062456,O031271,P052,1,769
OI062457,O031272,P009,1,761
OI062458,O031272,P002,1,822
OI062459,O031273,P044,2,950
OI062460,O031273,P034,1,1686
OI062461,O031274,P019,1,1100
OI062462,O031274,P034,1,1686
OI062463,O031275,P046,1,1441
OI062464,O031275,P024,2,768
OI062465,O031276,P028,1,1764
OI062466,O031276,P001,1,1841
OI062467,O031276,P006,1,1396
OI062468,O031277,P050,1,1746
OI062469,O031278,P028,1,1764
OI062470,O031279,P041,2,1251
OI062471,O031279,P037,1,1213
OI062472,O031280,P025,1,879
OI062473,O031281,P048,1,1658
OI062474,O031281,P055,1,861
OI062475,O031282,P056,1,1093
OI062476,O031283,P050,2,1746
OI062477,O031284,P023,2,1589
OI062478,O031285,P003,1,947
OI062479,O031285,P045,2,731
OI062480,O031285,P014,1,1779
OI062481,O031286,P054,1,1979
OI062482,O031286,P016,1,1807
OI062483,O031287,P036,2,1690
OI062484,O031287,P002,1,822
OI062485,O031288,P054,1,1979
OI062486,O031288,P037,2,1213
OI062487,O031288,P017,1,1908
OI062488,O031289,P003,2,947
OI062489,O031289,P013,2,1716
OI062490,O031289,P017,2,1908
OI062491,O031290,P051,2,1123
OI062492,O031290,P023,2,1589
OI062493,O031291,P038,1,1466
OI062494,O031291,P026,1,887
OI062495,O031291,P058,1,951
OI062496,O031292,P022,1,1697
OI062497,O031292,P046,2,1441
OI062498,O031293,P058,2,951
OI062499,O031294,P016,2,1807
OI062500,O031294,P030,2,794
OI062501,O031294,P041,1,1251
OI062502,O031295,P014,1,1779
OI062503,O031296,P012,2,715
OI062504,O031296,P041,1,1251
OI062505,O031296,P047,2,1165
OI062506,O031297,P019,1,1100
OI062507,O031298,P033,2,1026
OI062508,O031298,P015,2,749
OI062509,O031298,P011,2,1752
OI062510,O031299,P019,1,1100
OI062511,O031299,P014,1,1779
OI062512,O031300,P023,2,1589
OI062513,O031300,P044,2,950
OI062514,O031300,P043,1,1355
OI062515,O031301,P021,1,1585
OI062516,O031301,P051,1,1123
OI062517,O031302,P018,1,764
OI062518,O031302,P023,2,1589
OI062519,O031302,P019,2,1100
OI062520,O031303,P003,2,947
OI062521,O031303,P057,1,802
OI062522,O031304,P057,1,802
OI062523,O031305,P027,1,790
OI062524,O031305,P005,2,1101
OI062525,O031306,P025,1,879
OI062526,O031306,P010,2,1949
OI062527,O031306,P002,1,822
OI062528,O031307,P035,1,978
OI062529,O031307,P018,2,764
OI062530,O031307,P055,1,861
OI062531,O031308,P058,1,951
OI062532,O031308,P039,1,750
OI062533,O031308,P031,1,980
OI062534,O031309,P017,1,1908
OI062535,O031310,P020,2,1794
OI062536,O031310,P035,2,978
OI062537,O031310,P033,2,1026
OI062538,O031311,P032,2,1487
OI062539,O031312,P041,1,1251
OI062540,O031312,P021,1,1585
OI062541,O031313,P002,1,822
OI062542,O031314,P025,1,879
OI062543,O031314,P003,2,947
OI062544,O031314,P043,1,1355
OI062545,O031315,P016,1,1807
OI062546,O031316,P031,2,980
OI062547,O031316,P036,2,1690
OI062548,O031316,P040,1,1088
OI062549,O031317,P015,2,749
OI062550,O031317,P040,2,1088
OI062551,O031318,P053,1,1572
OI062552,O031318,P054,1,1979
OI062553,O031319,P018,1,764
OI062554,O031319,P049,2,1416
OI062555,O031319,P029,2,746
OI062556,O031320,P013,2,1716
OI062557,O031321,P021,1,1585
OI062558,O031321,P042,1,1718
OI062559,O031322,P021,2,1585
OI062560,O031322,P055,2,861
OI062561,O031322,P060,1,769
OI062562,O031323,P034,2,1686
OI062563,O031323,P029,2,746
OI062564,O031323,P014,2,1779
OI062565,O031324,P014,2,1779
OI062566,O031324,P023,2,1589
OI062567,O031325,P048,2,1658
OI062568,O031325,P038,2,1466
OI062569,O031326,P014,2,1779
OI062570,O031326,P048,2,1658
OI062571,O031326,P054,2,1979
OI062572,O031327,P012,1,715
OI062573,O031327,P011,2,1752
OI062574,O031328,P058,1,951
OI062575,O031328,P008,1,856
OI062576,O031328,P006,2,1396
OI062577,O031329,P056,1,1093
OI062578,O031329,P045,1,731
OI062579,O031329,P014,1,1779
OI062580,O031330,P042,1,1718
OI062581,O031330,P058,1,951
OI062582,O031331,P052,1,769
OI062583,O031332,P049,1,1416
OI062584,O031332,P048,1,1658
OI062585,O031332,P016,1,1807
OI062586,O031333,P008,1,856
OI062587,O031334,P045,1,731
OI062588,O031334,P003,1,947
OI062589,O031334,P046,1,1441
OI062590,O031335,P053,2,1572
OI062591,O031335,P035,1,978
OI062592,O031336,P034,2,1686
OI062593,O031336,P058,2,951
OI062594,O031337,P051,1,1123
OI062595,O031338,P031,1,980
OI062596,O031338,P048,1,1658
OI062597,O031338,P055,1,861
OI062598,O031339,P017,1,1908
OI062599,O031339,P036,2,1690
OI062600,O031340,P006,2,1396
OI062601,O031340,P045,1,731
OI062602,O031340,P056,1,1093
OI062603,O031341,P031,1,980
OI062604,O031342,P022,2,1697
OI062605,O031342,P023,1,1589
OI062606,O031342,P047,1,1165
OI062607,O031343,P003,1,947
OI062608,O031343,P054,1,1979
OI062609,O031344,P011,1,1752
OI062610,O031344,P012,2,715
OI062611,O031344,P037,1,1213
OI062612,O031345,P002,1,822
OI062613,O031345,P004,2,860
OI062614,O031345,P028,1,1764
OI062615,O031346,P029,1,746
OI062616,O031346,P025,1,879
OI062617,O031347,P045,2,731
OI062618,O031347,P041,2,1251
OI062619,O031348,P010,2,1949
OI062620,O031348,P023,2,1589
OI062621,O031349,P014,2,1779
OI062622,O031350,P030,1,794
OI062623,O031350,P040,1,1088
OI062624,O031351,P026,1,887
OI062625,O031351,P051,1,1123
OI062626,O031352,P027,1,790
OI062627,O031353,P020,2,1794
OI062628,O031354,P035,1,978
OI062629,O031354,P023,1,1589
OI062630,O031355,P004,2,860
OI062631,O031356,P002,2,822
OI062632,O031356,P051,2,1123
OI062633,O031357,P008,1,856
OI062634,O031358,P024,1,768
OI062635,O031359,P049,2,1416
OI062636,O031360,P003,2,947
OI062637,O031360,P036,1,1690
OI062638,O031360,P009,1,761
OI062639,O031361,P032,2,1487
OI062640,O031361,P031,2,980
OI062641,O031362,P028,1,1764
OI062642,O031362,P045,2,731
OI062643,O031362,P001,2,1841
OI062644,O031363,P049,1,1416
OI062645,O031364,P051,1,1123
OI062646,O031364,P052,2,769
OI062647,O031364,P041,1,1251
OI062648,O031365,P004,1,860
OI062649,O031365,P032,2,1487
OI062650,O031365,P032,1,1487
OI062651,O031366,P044,1,950
OI062652,O031367,P060,1,769
OI062653,O031367,P039,2,750
OI062654,O031368,P002,1,822
OI062655,O031369,P013,1,1716
OI062656,O031370,P005,1,1101
OI062657,O031370,P002,2,822
OI062658,O031370,P037,1,1213
OI062659,O031371,P027,1,790
OI062660,O031371,P015,1,749
OI062661,O031372,P012,2,715
OI062662,O031372,P037,2,1213
OI062663,O031373,P009,1,761
OI062664,O031373,P039,1,750
OI062665,O031373,P013,1,1716
OI062666,O031374,P032,1,1487
